match_id,minute,home_score,away_score,feature_momentum_home,feature_momentum_away,pressure_index_h,pressure_index_a,dangerous_attacks_home,dangerous_attacks_away,var_event,red_cards_home,red_cards_away,odds_over_2.5
mock_match_1022,11,0,0,0.879,0.691,37.8,21.8,0,0,0,0,0,2.847
mock_match_1022,12,0,0,0.903,0.766,42.1,30.2,0,0,0,0,0,2.803
mock_match_1022,13,0,0,0.829,0.825,34.7,32.9,1,0,0,0,0,2.833
mock_match_1022,14,0,0,0.871,0.808,35.5,32.5,0,0,0,0,0,2.845
mock_match_1022,15,0,0,0.911,0.798,40.6,31.5,0,0,0,0,0,2.84
mock_match_1022,16,0,0,0.966,0.83,47.1,33.7,0,0,0,0,0,2.927
mock_match_1022,17,0,0,0.93,0.844,41.9,36.4,0,0,0,0,0,2.87
mock_match_1022,18,0,0,0.841,1.015,34.8,57.2,0,0,0,0,0,2.964
mock_match_1022,19,0,0,0.871,1.034,35.6,54.2,2,1,0,0,0,2.864
mock_match_1022,20,0,0,0.846,1.04,37.3,52.9,0,1,0,0,0,2.911
mock_match_1022,21,0,0,0.793,1.04,27.2,57.4,0,0,0,0,0,2.904
mock_match_1022,22,1,0,1.3,0.8,32.1,63.7,1,0,0,0,0,1.46
mock_match_1022,23,1,0,1.192,0.795,67.6,29.6,0,0,0,0,0,1.491
mock_match_1022,24,1,0,1.227,0.815,70.6,31.6,0,0,0,0,0,1.492
mock_match_1022,25,1,0,1.166,0.791,70.5,29.1,0,0,0,0,0,1.516
mock_match_1022,26,1,0,1.163,0.796,65.6,30.3,0,0,0,0,0,1.491
mock_match_1022,27,1,0,1.203,0.653,71.0,17.2,0,0,0,0,0,1.532
mock_match_1022,28,1,0,1.174,0.674,66.9,17.4,1,0,0,0,0,1.556
mock_match_1022,29,1,0,1.223,0.649,68.4,17.6,1,0,0,0,0,1.55
mock_match_1022,30,1,0,1.28,0.724,75.5,21.7,1,0,0,0,0,1.528
mock_match_1022,31,1,0,1.249,0.823,76.1,32.8,2,0,0,0,0,1.579
mock_match_1022,32,1,0,1.256,0.761,73.8,25.1,1,0,0,0,0,1.596
mock_match_1022,33,1,0,1.228,0.665,73.1,17.6,1,0,0,0,0,1.609
mock_match_1022,34,1,0,1.227,0.711,72.0,23.7,0,0,0,0,0,1.565
mock_match_1022,35,1,0,1.258,0.675,77.4,14.8,1,0,0,0,0,1.598
mock_match_1022,36,1,0,1.337,0.755,81.3,23.5,0,0,0,0,0,1.643
mock_match_1022,37,1,0,1.353,0.795,84.0,28.4,0,0,0,0,0,1.626
mock_match_1022,38,2,0,1.3,0.8,85.3,31.7,2,0,0,0,0,1.321
mock_match_1022,39,2,0,1.233,0.742,72.2,24.2,0,0,0,0,0,1.315
mock_match_1022,40,2,0,1.328,0.745,80.9,23.2,0,0,0,0,0,1.348
mock_match_1022,41,2,0,1.293,0.765,79.5,24.5,1,0,0,0,0,1.367
mock_match_1022,42,2,0,1.311,0.735,83.2,23.6,0,0,0,0,0,1.361
mock_match_1022,43,2,0,1.304,0.811,81.9,32.6,1,0,0,0,0,1.372
mock_match_1022,44,2,0,1.29,0.749,77.3,28.1,0,0,0,0,0,1.418
mock_match_1022,45,2,0,1.224,0.802,73.2,29.9,0,0,0,0,0,1.394
mock_match_1022,46,2,0,1.156,0.86,64.1,38.2,0,0,0,0,0,1.408
mock_match_1022,47,2,0,1.184,0.919,68.9,44.5,0,0,0,0,0,1.444
mock_match_1022,48,2,0,1.176,0.955,66.2,45.5,0,0,0,0,0,1.487
mock_match_1022,49,2,1,0.8,1.3,62.4,50.7,0,1,0,0,0,1.022
mock_match_1022,50,2,1,0.851,1.346,34.6,84.5,0,1,0,0,0,1.01
mock_match_1022,51,2,1,0.864,1.333,39.9,82.9,0,0,0,0,0,0.993
mock_match_1022,52,2,1,0.864,1.4,37.8,87.8,0,0,0,0,0,1.029
mock_match_1022,53,2,1,0.878,1.4,38.3,90.4,0,1,0,0,0,1.021
mock_match_1022,54,2,1,0.791,1.4,30.4,90.1,0,0,0,0,0,1.0
mock_match_1022,55,2,1,0.901,1.389,40.6,90.9,0,1,0,0,0,1.03
mock_match_1022,56,2,1,0.864,1.3,36.2,79.7,0,0,0,0,0,0.993
mock_match_1022,57,2,1,0.865,1.347,40.0,83.0,0,0,0,0,0,1.023
mock_match_1022,58,2,1,0.921,1.391,42.5,93.0,0,1,0,0,0,1.026
mock_match_1022,59,2,1,0.876,1.4,37.0,91.6,0,0,0,0,0,0.996
mock_match_1022,60,2,1,0.882,1.4,40.8,86.8,0,0,0,0,0,1.002
mock_match_1022,61,2,1,0.841,1.4,34.6,90.4,0,0,0,0,0,1.027
mock_match_1022,62,2,1,0.881,1.4,36.5,94.7,2,0,0,0,0,1.016
mock_match_1022,63,2,1,0.854,1.397,35.1,92.7,0,0,0,0,0,1.028
mock_match_1022,64,2,1,0.845,1.4,34.4,90.6,0,0,0,0,0,0.994
mock_match_1022,65,2,1,0.887,1.301,39.7,78.6,0,0,0,0,0,1.027
mock_match_1022,66,2,1,0.911,1.337,38.8,83.0,1,0,0,0,0,1.0
mock_match_1022,67,2,1,0.888,1.356,35.7,86.7,0,0,0,0,0,1.014
mock_match_1022,68,2,1,0.882,1.303,39.6,80.3,0,0,0,0,0,1.014
mock_match_1022,69,2,1,0.897,1.294,36.6,76.4,1,1,0,0,0,1.011
mock_match_1022,70,2,1,0.935,1.279,42.4,76.0,0,1,0,0,0,1.002
mock_match_1022,71,2,1,0.892,1.294,41.2,80.4,0,0,0,0,0,0.992
mock_match_1022,72,2,1,0.914,1.366,40.3,84.1,1,0,0,0,0,1.026
mock_match_1022,73,2,1,0.784,1.327,25.8,82.5,0,1,0,0,0,1.008
mock_match_1022,74,2,1,0.905,1.39,43.6,91.4,0,1,0,0,0,1.02
mock_match_1022,75,2,1,0.938,1.364,42.2,82.9,0,0,0,0,0,1.03
mock_match_1022,76,2,1,0.842,1.333,34.1,81.6,0,0,0,0,0,1.02
mock_match_1022,77,2,1,0.805,1.353,31.0,81.8,0,0,0,0,0,1.022
mock_match_1022,78,2,1,0.888,1.346,41.7,84.5,0,0,0,0,0,1.006
mock_match_1022,79,2,1,0.975,1.259,46.4,77.0,0,0,0,0,0,1.027
mock_match_1022,80,2,1,1.035,1.282,51.0,80.5,1,0,0,0,0,1.016
mock_match_1022,81,2,1,1.1,1.279,63.7,79.5,0,1,0,0,0,0.997
mock_match_1022,82,2,1,1.151,1.218,66.6,71.3,0,0,0,0,0,1.023
mock_match_1022,83,2,1,1.138,1.148,66.9,64.7,0,1,0,0,0,1.015
mock_match_1022,84,2,1,1.136,1.087,61.6,62.0,0,0,0,0,0,0.994
mock_match_1022,85,2,1,1.071,0.991,55.4,49.2,1,2,0,0,0,1.02
mock_match_1022,86,2,1,1.12,0.938,63.8,45.0,0,0,0,0,0,0.993
mock_match_1022,87,2,1,1.165,0.872,69.1,32.2,0,0,0,0,0,1.001
mock_match_1022,88,2,1,1.159,0.9,62.3,39.0,0,0,0,0,0,0.995
mock_match_1022,89,3,1,1.3,0.8,63.9,31.3,1,0,0,0,0,1.01
mock_match_1022,90,3,1,1.214,0.809,72.1,29.6,0,0,0,0,0,1.02
mock_match_1022,91,3,1,1.136,0.832,62.5,34.7,0,0,0,0,0,1.017
mock_match_1022,92,3,1,1.069,0.836,55.2,36.8,0,0,0,0,0,1.023
mock_match_1022,93,3,1,1.04,0.825,55.9,35.2,0,0,0,0,0,0.997
mock_match_1022,94,3,1,1.037,0.881,55.6,34.8,3,0,0,0,0,1.022
mock_match_1022,95,3,1,0.989,0.972,51.5,44.4,0,0,0,0,0,1.028
mock_match_1023,0,0,0,1.018,1.041,53.6,53.6,1,0,0,0,0,2.996
mock_match_1023,1,0,0,0.937,1.03,48.0,53.3,0,0,0,0,0,3.032
mock_match_1023,2,1,0,1.3,0.8,48.1,51.8,0,0,0,0,0,1.491
mock_match_1023,3,1,0,1.262,0.777,78.5,26.2,0,0,0,0,0,1.5
mock_match_1023,4,1,0,1.326,0.817,82.0,30.3,0,0,0,0,0,1.54
mock_match_1023,5,1,0,1.316,0.773,80.2,24.1,0,0,0,0,0,1.522
mock_match_1023,6,1,0,1.299,0.802,78.0,30.2,1,0,0,0,0,1.508
mock_match_1023,7,1,0,1.303,0.813,77.5,31.9,1,1,0,0,0,1.546
mock_match_1023,8,1,0,1.288,0.914,80.2,39.8,0,0,0,0,0,1.546
mock_match_1023,9,1,0,1.288,0.888,79.5,40.6,0,0,0,0,0,1.523
mock_match_1023,10,1,0,1.188,0.946,68.1,44.9,0,0,0,0,0,1.585
mock_match_1023,11,1,0,1.176,0.926,63.9,41.0,0,0,0,0,0,1.55
mock_match_1023,12,1,0,1.143,0.915,64.9,43.4,2,0,0,0,0,1.599
mock_match_1023,13,1,0,1.11,0.926,61.6,46.3,0,0,0,0,0,1.596
mock_match_1023,14,1,0,1.141,0.966,65.0,47.3,0,0,0,0,0,1.592
mock_match_1023,15,1,0,1.098,0.908,58.6,43.3,0,0,0,0,0,1.584
mock_match_1023,16,1,0,1.089,0.899,59.0,39.1,0,1,0,0,0,1.639
mock_match_1023,17,1,0,1.098,0.993,58.1,50.9,0,0,0,0,0,1.638
mock_match_1023,18,1,0,1.079,1.032,55.3,53.7,3,0,0,0,0,1.612
mock_match_1023,19,1,0,1.024,1.065,51.9,61.0,0,1,0,0,0,1.614
mock_match_1023,20,1,0,0.996,0.958,51.4,42.9,0,0,0,0,0,1.637
mock_match_1023,21,1,0,1.048,1.023,54.6,50.9,0,0,0,0,0,1.654
mock_match_1023,22,1,0,1.089,0.978,55.8,47.8,0,0,0,0,0,1.691
mock_match_1023,23,1,0,1.202,0.969,72.2,45.3,0,0,0,0,0,1.662
mock_match_1023,24,1,0,1.231,0.964,70.2,47.0,1,0,0,0,0,1.689
mock_match_1023,25,1,0,1.184,0.933,72.5,40.2,0,0,0,0,0,1.676
mock_match_1023,26,1,0,1.266,0.918,72.9,43.8,0,0,0,0,0,1.747
mock_match_1023,27,1,0,1.309,0.933,81.8,45.8,0,0,0,0,0,1.719
mock_match_1023,28,1,0,1.322,0.897,85.3,39.8,1,0,0,0,0,1.768
mock_match_1023,29,1,0,1.263,0.942,77.0,43.9,0,0,0,0,0,1.769
mock_match_1023,30,1,0,1.311,0.988,79.9,49.9,3,0,0,0,0,1.792
mock_match_1023,31,1,0,1.301,0.934,81.8,44.9,1,0,0,0,0,1.78
mock_match_1023,32,1,0,1.286,0.968,77.6,47.6,0,0,0,0,0,1.795
mock_match_1023,33,1,0,1.275,1.018,78.8,51.2,0,0,0,0,0,1.796
mock_match_1023,34,1,0,1.16,1.015,65.9,51.6,0,0,0,0,0,1.854
mock_match_1023,35,1,0,1.209,1.061,69.6,55.9,0,1,0,0,0,1.868
mock_match_1023,36,1,0,1.259,1.095,73.6,61.5,1,0,0,0,0,1.86
mock_match_1023,37,1,0,1.258,1.13,73.7,62.4,1,3,0,0,0,1.931
mock_match_1023,38,1,0,1.244,1.197,74.8,69.4,1,0,0,0,0,1.894
mock_match_1023,39,1,0,1.179,1.179,68.0,67.8,0,0,0,0,0,1.945
mock_match_1023,40,1,0,1.107,1.251,62.8,74.0,0,0,0,0,0,1.964
mock_match_1023,41,1,0,1.131,1.235,60.1,70.5,1,1,0,0,0,1.958
mock_match_1023,42,1,0,1.208,1.144,68.2,65.1,2,0,0,0,0,2.002
mock_match_1023,43,1,0,1.199,1.158,70.4,64.5,1,0,0,0,0,2.039
mock_match_1023,44,1,0,1.249,1.121,77.5,61.9,0,1,0,0,0,2.066
mock_match_1023,45,1,0,1.218,1.121,73.1,60.5,0,0,0,0,0,2.116
mock_match_1023,46,1,0,1.208,1.132,73.0,60.7,0,1,0,0,0,2.084
mock_match_1023,47,1,0,1.287,1.036,78.4,54.5,0,1,0,0,0,2.141
mock_match_1023,48,1,0,1.34,1.033,86.1,53.8,1,0,0,0,0,2.217
mock_match_1023,49,1,0,1.249,0.994,72.6,50.0,0,0,0,0,0,2.193
mock_match_1023,50,1,0,1.29,1.0,80.2,53.4,0,0,0,0,0,2.293
mock_match_1023,51,1,0,1.26,0.992,75.4,51.0,0,0,0,0,0,2.264
mock_match_1023,52,1,0,1.184,1.004,66.3,52.2,0,1,0,0,0,2.304
mock_match_1023,53,1,0,1.177,1.042,68.9,51.7,0,1,0,0,0,2.327
mock_match_1023,54,1,0,1.191,1.075,67.0,59.7,2,1,0,0,0,2.408
mock_match_1023,55,1,0,1.197,1.131,68.9,63.1,0,0,0,0,0,2.475
mock_match_1023,56,1,0,1.223,1.08,72.0,57.0,1,1,0,0,0,2.5
mock_match_1023,57,1,0,1.211,1.067,71.5,58.9,0,1,0,0,0,2.58
mock_match_1023,58,1,0,1.099,1.091,59.1,57.5,0,0,0,0,0,2.623
mock_match_1023,59,1,0,1.096,1.111,56.2,57.8,2,0,0,0,0,2.639
mock_match_1023,60,1,0,1.058,1.029,55.6,52.3,1,0,0,0,0,2.703
mock_match_1023,61,1,0,1.07,1.08,57.5,59.5,0,0,0,0,0,2.796
mock_match_1023,62,1,0,1.106,1.074,60.5,57.0,0,0,0,0,0,2.877
mock_match_1023,63,1,0,1.007,1.114,51.5,60.7,2,1,0,0,0,2.998
mock_match_1023,64,1,0,1.006,1.035,51.5,55.1,1,1,0,0,0,3.085
mock_match_1023,65,1,0,1.085,1.112,60.5,59.9,0,0,0,0,0,3.124
mock_match_1023,66,1,0,1.153,1.055,65.3,52.8,0,0,0,0,0,3.205
mock_match_1023,67,1,0,1.151,1.054,64.5,57.7,0,0,0,0,0,3.416
mock_match_1023,68,1,0,1.172,1.122,66.6,62.0,0,0,0,0,0,3.46
mock_match_1023,69,1,0,1.153,1.046,67.5,52.8,0,1,0,0,0,3.601
mock_match_1023,70,1,0,1.077,1.067,57.8,57.5,1,0,0,0,0,3.772
mock_match_1023,71,1,0,1.143,1.074,63.5,56.0,0,1,0,0,0,3.974
mock_match_1023,72,1,0,1.163,1.024,68.9,51.3,1,1,0,0,0,4.064
mock_match_1023,73,1,0,1.121,1.004,61.4,51.5,1,1,0,0,0,4.216
mock_match_1023,74,1,0,1.154,1.1,67.1,62.8,0,1,0,0,0,4.459
mock_match_1023,75,1,0,1.149,1.035,58.8,55.7,0,2,0,0,0,4.806
mock_match_1023,76,1,0,1.115,1.007,59.5,54.4,1,1,0,0,0,5.108
mock_match_1023,77,1,0,1.174,1.043,64.7,54.0,0,0,0,0,0,5.399
mock_match_1023,78,1,0,1.156,1.048,66.8,52.7,0,1,0,0,0,5.724
mock_match_1023,79,1,0,1.134,1.131,61.4,61.1,1,1,0,0,0,6.389
mock_match_1023,80,1,0,1.139,1.222,65.5,70.5,1,0,0,0,0,6.945
mock_match_1023,81,1,0,1.054,1.167,54.5,68.5,1,0,0,0,0,7.579
mock_match_1023,82,1,0,1.108,1.196,59.7,73.7,1,0,0,0,0,8.315
mock_match_1023,83,1,0,1.062,1.123,55.7,64.1,0,1,0,0,0,9.458
mock_match_1023,84,1,0,1.08,1.152,60.5,67.0,3,0,0,0,0,11.145
mock_match_1023,85,1,0,1.01,1.162,48.0,65.1,2,0,0,0,0,13.086
mock_match_1023,86,1,0,0.97,1.089,47.3,58.9,0,1,0,0,0,15.788
mock_match_1023,87,1,0,0.88,1.107,37.3,60.2,0,1,0,0,0,21.196
mock_match_1023,88,1,0,0.919,1.078,40.6,58.4,0,1,0,0,0,31.489
mock_match_1023,89,1,0,0.866,1.146,36.6,64.1,0,1,0,0,0,62.474
mock_match_1023,90,1,0,0.864,1.14,37.1,68.0,0,1,0,0,0,100.36
mock_match_1023,91,1,0,0.943,1.1,42.1,60.0,0,0,0,0,0,99.636
mock_match_1023,92,1,0,0.916,1.119,39.2,59.4,0,1,0,0,0,99.348
mock_match_1023,93,1,0,0.804,1.156,28.2,65.4,1,0,0,0,0,101.522
mock_match_1023,94,1,0,0.833,1.087,33.8,60.6,0,1,0,0,0,100.69
mock_match_1023,95,1,0,0.948,1.071,41.7,55.9,0,0,0,0,0,99.887
mock_match_1024,0,0,0,1.098,1.047,60.0,55.8,1,0,0,0,0,2.689
mock_match_1024,1,0,0,1.069,1.06,54.7,56.9,0,1,0,0,0,2.662
mock_match_1024,2,0,0,1.109,1.077,64.3,57.0,1,0,0,0,0,2.641
mock_match_1024,3,0,0,0.979,1.062,45.7,60.1,0,1,0,0,0,2.697
mock_match_1024,4,0,0,0.965,1.059,43.7,55.2,0,0,0,0,0,2.709
mock_match_1024,5,0,0,0.949,1.084,42.9,59.2,0,0,0,0,0,2.713
mock_match_1024,6,0,0,0.902,1.142,36.9,65.7,0,1,0,0,0,2.713
mock_match_1024,7,0,0,0.935,1.169,41.2,66.5,0,0,0,0,0,2.736
mock_match_1024,8,0,0,0.824,1.252,35.1,74.9,0,0,0,0,0,2.722
mock_match_1024,9,0,0,0.706,1.175,19.8,67.4,0,1,0,0,0,2.764
mock_match_1024,10,0,0,0.693,1.213,17.8,70.7,0,0,0,0,0,2.774
mock_match_1024,11,0,0,0.766,1.179,25.6,70.5,0,0,0,0,0,2.696
mock_match_1024,12,0,0,0.732,1.106,24.4,58.3,0,1,0,0,0,2.728
mock_match_1024,13,0,0,0.71,1.054,21.9,54.9,0,0,0,0,0,2.737
mock_match_1024,14,0,0,0.738,1.009,21.6,48.3,0,1,0,0,0,2.814
mock_match_1024,15,0,0,0.744,1.075,25.5,55.2,0,0,0,0,0,2.752
mock_match_1024,16,0,0,0.806,1.147,33.1,63.9,0,1,0,0,0,2.829
mock_match_1024,17,0,0,0.755,1.159,24.7,66.5,1,0,0,0,0,2.835
mock_match_1024,18,0,0,0.782,1.171,29.7,68.2,0,1,0,0,0,2.77
mock_match_1024,19,0,0,0.92,1.15,39.7,64.8,1,0,0,0,0,2.801
mock_match_1024,20,0,0,1.019,1.157,51.7,65.8,1,0,0,0,0,2.858
mock_match_1024,21,0,0,1.099,1.222,62.7,69.1,1,1,0,0,0,2.88
mock_match_1024,22,0,0,1.147,1.223,64.6,70.2,1,0,0,0,0,2.863
mock_match_1024,23,0,0,1.193,1.17,68.4,63.7,1,2,0,0,0,2.924
mock_match_1024,24,0,0,1.193,1.28,67.8,78.4,1,0,0,0,0,2.911
mock_match_1024,25,0,0,1.146,1.254,64.5,72.5,0,0,0,0,0,2.902
mock_match_1024,26,0,0,1.097,1.261,61.4,77.2,1,1,0,0,0,2.874
mock_match_1024,27,0,0,1.091,1.314,56.9,83.1,0,1,0,0,0,2.876
mock_match_1024,28,0,0,1.023,1.321,52.4,81.0,1,0,0,0,0,3.0
mock_match_1024,29,0,0,1.01,1.262,50.5,79.7,0,0,0,0,0,2.93
mock_match_1024,30,0,0,1.036,1.264,49.0,74.8,0,1,0,0,0,2.963
mock_match_1024,31,0,0,1.028,1.22,50.5,75.5,0,2,0,0,0,2.949
mock_match_1024,32,0,0,0.978,1.213,50.4,66.3,0,1,0,0,0,3.025
mock_match_1024,33,0,0,1.063,1.144,58.9,64.8,1,0,0,0,0,2.996
mock_match_1024,34,0,0,1.053,1.18,56.9,69.2,2,0,0,0,0,3.016
mock_match_1024,35,0,0,1.019,1.146,49.0,64.0,1,0,0,0,0,3.015
mock_match_1024,36,0,0,1.013,1.043,50.4,54.3,0,1,0,0,0,3.092
mock_match_1024,37,0,0,1.045,1.137,55.0,64.0,1,0,0,0,0,3.075
mock_match_1024,38,0,0,1.038,1.205,53.5,70.6,0,1,0,0,0,3.202
mock_match_1024,39,0,0,1.029,1.171,55.7,64.4,1,0,0,0,0,3.128
mock_match_1024,40,0,0,1.006,1.189,50.2,67.4,3,0,0,0,0,3.24
mock_match_1024,41,0,0,0.907,1.137,41.9,65.2,0,0,0,0,0,3.256
mock_match_1024,42,0,0,1.012,1.081,52.1,58.7,0,0,0,0,0,3.201
mock_match_1024,43,0,0,1.009,1.112,50.3,59.1,0,3,0,0,0,3.337
mock_match_1024,44,0,0,1.045,0.998,53.6,53.0,1,0,0,0,0,3.247
mock_match_1024,45,0,0,1.068,0.928,55.8,43.3,0,0,0,0,0,3.326
mock_match_1024,46,0,0,1.09,0.954,58.0,45.8,1,0,0,0,0,3.365
mock_match_1024,47,0,0,1.076,0.969,59.3,48.3,1,0,0,0,0,3.439
mock_match_1024,48,0,0,1.093,0.99,58.0,49.3,1,0,0,0,0,3.499
mock_match_1024,49,0,0,1.109,0.99,58.9,49.4,0,0,0,0,0,3.474
mock_match_1024,50,0,0,1.113,0.905,63.3,41.0,0,0,0,0,0,3.555
mock_match_1024,51,0,0,1.09,0.912,59.5,42.8,1,0,0,0,0,3.648
mock_match_1024,52,0,0,1.125,0.968,59.7,48.3,1,0,0,0,0,3.583
mock_match_1024,53,0,0,1.152,1.056,64.3,53.7,0,0,0,0,0,3.628
mock_match_1024,54,0,0,1.201,1.019,74.1,50.9,0,1,0,0,0,3.735
mock_match_1024,55,0,1,0.8,1.3,76.7,40.3,0,0,0,0,0,1.935
mock_match_1024,56,0,1,0.789,1.349,29.2,85.1,0,0,0,0,0,1.945
mock_match_1024,57,0,1,0.727,1.315,22.3,80.8,0,1,0,0,0,1.985
mock_match_1024,58,0,1,0.71,1.225,19.8,75.8,0,0,0,0,0,1.991
mock_match_1024,59,0,1,0.72,1.244,26.6,74.5,0,0,0,0,0,2.028
mock_match_1024,60,0,1,0.723,1.282,21.1,78.9,0,0,0,0,0,2.086
mock_match_1024,61,0,1,0.646,1.293,15.1,78.4,0,0,0,0,0,2.12
mock_match_1024,62,0,1,0.651,1.323,16.3,81.4,0,0,0,0,0,2.213
mock_match_1024,63,0,1,0.68,1.373,18.1,83.5,0,0,0,0,0,2.204
mock_match_1024,64,0,1,0.651,1.373,17.8,84.5,0,0,0,0,0,2.296
mock_match_1024,65,0,1,0.628,1.353,11.9,86.8,2,0,0,0,0,2.324
mock_match_1024,66,0,1,0.664,1.352,14.1,85.1,2,1,0,0,0,2.409
mock_match_1024,67,0,1,0.679,1.357,17.0,82.5,0,0,0,0,0,2.448
mock_match_1024,68,0,1,0.727,1.328,26.6,81.9,0,0,0,0,0,2.522
mock_match_1024,69,0,1,0.816,1.335,33.0,80.8,0,1,0,0,0,2.611
mock_match_1024,70,0,1,0.848,1.301,31.6,77.6,0,1,0,0,0,2.687
mock_match_1024,71,0,1,0.913,1.276,39.6,82.8,0,0,0,0,0,2.867
mock_match_1024,72,0,1,0.944,1.311,45.0,79.3,1,1,0,0,0,2.901
mock_match_1024,73,0,1,1.036,1.292,51.6,79.4,1,0,0,0,0,3.037
mock_match_1024,74,0,1,1.055,1.229,53.7,72.3,0,1,0,0,0,3.217
mock_match_1024,75,0,1,0.9,1.274,41.2,77.4,0,0,0,0,0,3.427
mock_match_1024,76,0,1,0.937,1.287,41.7,76.9,0,1,0,0,0,3.65
mock_match_1024,77,0,1,0.917,1.188,40.8,67.2,2,1,0,0,0,3.74
mock_match_1024,78,0,1,0.881,1.136,37.3,63.1,1,1,0,0,0,4.123
mock_match_1024,79,0,1,0.807,1.117,32.1,63.9,0,0,0,0,0,4.407
mock_match_1024,80,0,1,0.878,1.065,36.9,55.3,0,0,0,0,0,4.829
mock_match_1024,81,0,1,0.882,1.014,38.9,52.1,0,0,0,0,0,5.2
mock_match_1024,82,0,1,0.957,1.043,45.4,54.2,0,1,0,0,0,5.831
mock_match_1024,83,0,1,0.989,1.063,48.7,54.1,0,0,0,0,0,6.491
mock_match_1024,84,0,1,1.034,1.022,51.1,54.6,0,0,0,0,0,7.412
mock_match_1024,85,0,1,1.048,0.98,56.7,51.3,2,0,0,0,0,8.828
mock_match_1024,86,0,1,1.004,1.04,49.9,57.7,0,0,0,0,0,10.799
mock_match_1024,87,0,1,1.026,0.976,55.2,48.5,0,0,0,0,0,14.151
mock_match_1024,88,0,1,0.962,1.0,51.7,50.1,0,0,0,0,0,20.869
mock_match_1024,89,0,1,1.025,0.99,49.1,48.7,1,0,0,0,0,40.802
mock_match_1024,90,0,1,0.923,0.974,43.8,47.8,0,0,0,0,0,99.708
mock_match_1024,91,0,1,0.854,0.765,33.5,27.6,0,0,0,0,0,102.515
mock_match_1024,92,0,1,0.833,0.886,32.1,38.9,0,0,0,0,0,102.849
mock_match_1024,93,0,1,0.854,0.904,32.2,39.1,0,0,0,0,0,99.314
mock_match_1024,94,0,1,0.861,0.979,34.8,48.8,0,0,0,0,0,99.482
mock_match_1024,95,0,1,0.941,0.948,41.7,44.9,0,0,0,0,0,102.514
mock_match_1025,0,0,0,0.935,0.969,41.5,43.2,0,0,0,0,0,2.806
mock_match_1025,1,0,0,0.894,1.043,36.4,52.1,0,0,0,0,0,2.817
mock_match_1025,2,0,0,0.838,0.979,37.4,48.9,1,0,2,0,0,2.827
mock_match_1025,3,0,0,0.903,1.011,43.6,48.6,0,1,0,0,0,2.844
mock_match_1025,4,0,0,0.949,1.051,47.0,55.6,0,0,0,0,0,2.869
mock_match_1025,5,0,0,0.846,1.014,35.1,55.9,0,0,0,0,0,2.871
mock_match_1025,6,0,0,0.836,1.043,34.8,52.3,0,1,0,0,0,2.927
mock_match_1025,7,0,0,0.844,1.03,36.4,55.3,0,0,0,0,0,2.843
mock_match_1025,8,0,0,0.814,1.102,31.2,58.0,0,3,0,0,0,2.929
mock_match_1025,9,0,0,0.92,1.127,42.0,58.1,0,0,0,0,0,2.887
mock_match_1025,10,0,0,0.918,1.06,42.3,58.1,0,0,0,0,0,2.904
mock_match_1025,11,0,0,0.879,1.098,35.3,56.9,0,0,0,0,0,2.962
mock_match_1025,12,0,0,0.935,1.21,43.6,74.3,0,1,0,0,0,2.925
mock_match_1025,13,0,0,0.942,1.141,45.3,64.3,0,0,0,0,0,2.966
mock_match_1025,14,0,0,0.952,1.083,43.8,60.1,0,2,0,0,0,3.029
mock_match_1025,15,0,0,0.884,1.063,41.1,54.8,0,2,0,0,0,3.01
mock_match_1025,16,0,0,0.849,1.063,32.7,60.8,0,1,0,0,0,2.945
mock_match_1025,17,0,0,0.872,1.117,40.5,61.5,0,1,0,0,0,3.058
mock_match_1025,18,0,0,0.805,1.129,31.1,57.8,0,1,0,0,0,2.995
mock_match_1025,19,0,0,0.69,1.143,17.8,61.6,0,0,0,0,0,3.021
mock_match_1025,20,0,0,0.823,1.125,32.9,62.3,0,2,0,0,0,3.109
mock_match_1025,21,0,0,0.812,1.133,33.5,64.5,1,1,0,0,0,3.115
mock_match_1025,22,0,0,0.87,1.043,38.5,54.5,0,0,0,0,0,3.141
mock_match_1025,23,0,0,0.845,1.009,35.4,52.7,0,1,0,0,0,3.131
mock_match_1025,24,0,0,0.787,0.896,29.8,44.0,0,1,0,0,0,3.074
mock_match_1025,25,0,0,0.873,0.836,34.5,31.4,0,0,0,0,0,3.113
mock_match_1025,26,0,0,0.85,0.808,33.8,30.6,0,0,0,0,0,3.177
mock_match_1025,27,0,0,0.82,0.812,31.6,29.4,0,0,0,0,0,3.156
mock_match_1025,28,0,0,0.826,0.819,33.7,31.4,0,1,0,0,0,3.174
mock_match_1025,29,0,0,0.869,0.843,34.3,36.7,0,0,0,0,0,3.269
mock_match_1025,30,0,0,0.859,0.888,36.1,36.5,0,0,0,0,0,3.26
mock_match_1025,31,0,0,0.935,0.909,40.9,39.2,0,0,0,0,0,3.337
mock_match_1025,32,0,0,0.837,0.998,38.2,48.7,1,0,0,0,0,3.257
mock_match_1025,33,0,0,0.829,0.988,29.0,46.0,0,0,0,0,0,3.322
mock_match_1025,34,0,0,0.922,0.902,42.3,41.7,0,0,0,0,0,3.322
mock_match_1025,35,0,0,0.979,0.883,44.4,37.3,0,0,0,0,0,3.454
mock_match_1025,36,0,0,0.983,0.912,52.0,43.9,0,0,0,0,0,3.459
mock_match_1025,37,0,0,1.003,0.973,51.1,46.5,0,0,0,0,0,3.499
